Vendor,Region,Name,Group,Tier,StartingRange,EndingRange,Unit,PricePerUnit
azure,japanwest,Block Blob v2,get request,Premium,0.0,inf,requests,2.82e-07
azure,westindia,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,westindia,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,westindia,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,francesouth,Blob Storage,get request,Cool,0.0,inf,requests,1.43e-06
azure,eastus,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0208
azure,eastus,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.019136
azure,eastus,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.019968
azure,germanywestcentral,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.195
azure,australiasoutheast,Block Blob v2,put request,Premium,0.0,inf,requests,3.3e-06
azure,jioindiacentral,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,westus,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.019136
azure,westus,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.019968
azure,westus,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0208
azure,australiaeast,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,southcentralus,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.18
azure,australiaeast,Block Blob,get request,Premium,0.0,inf,requests,2.03e-07
azure,westeurope,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,japanwest,Block Blob v2,put request,Premium,0.0,inf,requests,3.52e-06
azure,usgovarizona,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,northeurope,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01
azure,westindia,Block Blob,put request,Premium,0.0,inf,requests,2.6300000000000002e-06
azure,japanwest,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,japaneast,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,ukwest,Blob Storage,put request,Cool,0.0,inf,requests,1.1e-05
azure,qatarcentral,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.003
azure,jioindiacentral,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,norwayeast,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0216
azure,norwayeast,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0207
azure,norwayeast,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0198
azure,germanywestcentral,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0188
azure,germanywestcentral,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.018
azure,germanywestcentral,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0196
azure,francecentral,Blob Storage,get request,Hot,0.0,inf,requests,4.7e-07
azure,centralindia,Blob Storage,get request,Hot,0.0,inf,requests,4.4e-07
azure,australiasoutheast,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,australiasoutheast,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,australiasoutheast,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,germanynorth,Blob Storage,get request,Hot,0.0,inf,requests,5.590000000000001e-07
azure,southcentralus,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,koreasouth,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,koreasouth,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,eastus2,Block Blob,get request,Premium,0.0,inf,requests,1.4e-07
azure,koreasouth,Block Blob v2,put request,Premium,0.0,inf,requests,3.0700000000000003e-06
azure,usgovvirginia,Block Blob v2,put request,Premium,0.0,inf,requests,2.8500000000000002e-06
azure,canadacentral,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,australiaeast,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,australiaeast,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,australiaeast,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,eastus,Block Blob,put request,Premium,0.0,inf,requests,1.7500000000000002e-06
azure,jioindiawest,Blob Storage,put request,Hot,0.0,inf,requests,5.5e-06
azure,southeastasia,Block Blob,put request,Premium,0.0,inf,requests,2.28e-06
azure,southafricawest,Block Blob v2,get request,Premium,0.0,inf,requests,2.4199999999999997e-07
azure,attdallas1,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,centralindia,Block Blob,get request,Premium,0.0,inf,requests,1.9599999999999998e-07
azure,japanwest,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,japanwest,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,japanwest,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,switzerlandwest,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.0143
azure,brazilsoutheast,Block Blob,get request,Premium,0.0,inf,requests,3.64e-07
azure,koreacentral,Block Blob,put request,Premium,0.0,inf,requests,2.36e-06
azure,southindia,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,usgovvirginia,Block Blob,put request,Premium,0.0,inf,requests,2.1899999999999998e-06
azure,norwayeast,Blob Storage,get request,Hot,0.0,inf,requests,4.7299999999999996e-07
azure,germanywestcentral,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01
azure,australiasoutheast,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,westeurope,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,switzerlandnorth,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.225
azure,swedencentral,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01
azure,westus3,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.016928
azure,westus3,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0184
azure,westus3,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.017664
azure,australiacentral,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,japaneast,Block Blob v2,get request,Premium,0.0,inf,requests,2.64e-07
azure,francesouth,Block Blob,put request,Premium,0.0,inf,requests,2.8400000000000003e-06
azure,westeurope,Blob Storage,get request,Hot,0.0,inf,requests,4.3e-07
azure,eastus,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.15
azure,ukwest,Block Blob,get request,Premium,0.0,inf,requests,1.75e-07
azure,westus2,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,germanywestcentral,Block Blob v2,put request,Premium,0.0,inf,requests,2.96e-06
azure,australiaeast,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,germanynorth,Blob Storage,put request,Hot,0.0,inf,requests,7.02e-06
azure,attatlanta1,Block Blob v2,put request,Premium,0.0,inf,requests,2.28e-06
azure,eastasia,Block Blob,put request,Premium,0.0,inf,requests,2.71e-06
azure,southafricanorth,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.219
azure,usgovarizona,Block Blob v2,put request,Premium,0.0,inf,requests,2.8500000000000002e-06
azure,eastasia,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,westcentralus,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,swedencentral,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.016928
azure,swedencentral,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0184
azure,swedencentral,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.017664
azure,norwaywest,Block Blob,put request,Premium,0.0,inf,requests,3.2599999999999997e-06
azure,norwaywest,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.0143
azure,japaneast,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.218
azure,koreasouth,Block Blob,get request,Premium,0.0,inf,requests,1.8899999999999999e-07
azure,eastus,Block Blob v2,get request,Premium,0.0,inf,requests,1.82e-07
azure,koreacentral,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,francesouth,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.00364
azure,koreasouth,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0144
azure,attdallas1,Block Blob v2,get request,Premium,0.0,inf,requests,2.1800000000000002e-07
azure,uaenorth,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.019464
azure,uaenorth,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.020275
azure,uaenorth,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.018653
azure,eastus2,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,francesouth,Blob Storage,put request,Cool,0.0,inf,requests,1.4299999999999999e-05
azure,centralindia,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,jioindiacentral,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,canadaeast,Block Blob,put request,Premium,0.0,inf,requests,2.1000000000000002e-06
azure,australiasoutheast,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,westindia,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0152
azure,australiacentral,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,australiasoutheast,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.218
azure,canadaeast,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.18
azure,westindia,Block Blob v2,put request,Premium,0.0,inf,requests,3.4200000000000003e-06
azure,francecentral,Blob Storage,put request,Cool,0.0,inf,requests,1.1e-05
azure,brazilsouth,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0177
azure,southeastasia,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,northeurope,Block Blob,get request,Premium,0.0,inf,requests,1.68e-07
azure,attatlanta1,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,southafricawest,Blob Storage,get request,Hot,0.0,inf,requests,5e-07
azure,northeurope,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,australiacentral2,Blob Storage,get request,Hot,0.0,inf,requests,4.4e-07
azure,eastus2,Block Blob v2,put request,Premium,0.0,inf,requests,2.28e-06
azure,westus2,Block Blob v2,get request,Premium,0.0,inf,requests,1.82e-07
azure,westus2,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.15
azure,westeurope,Block Blob v2,put request,Premium,0.0,inf,requests,2.96e-06
azure,germanywestcentral,Block Blob,get request,Premium,0.0,inf,requests,1.82e-07
azure,norwaywest,Blob Storage,get request,Cool,0.0,inf,requests,1.43e-06
azure,canadacentral,Blob Storage,get request,Hot,0.0,inf,requests,4.4e-07
azure,usgovtexas,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.188
azure,francesouth,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.0143
azure,uksouth,Block Blob v2,put request,Premium,0.0,inf,requests,2.8500000000000002e-06
azure,germanynorth,Blob Storage,put request,Cool,0.0,inf,requests,1.3000000000000001e-05
azure,canadaeast,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,southcentralus,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.18
azure,koreasouth,Block Blob v2,get request,Premium,0.0,inf,requests,2.46e-07
azure,westindia,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,westus3,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,switzerlandwest,Block Blob v2,put request,Premium,0.0,inf,requests,4.446e-06
azure,usgovtexas,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.188
azure,centralus,Block Blob v2,get request,Premium,0.0,inf,requests,2.1800000000000002e-07
azure,jioindiacentral,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,westcentralus,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,eastasia,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.233
azure,japanwest,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,southafricawest,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.15
azure,francecentral,Block Blob,get request,Premium,0.0,inf,requests,1.75e-07
azure,swedencentral,Block Blob,put request,Premium,0.0,inf,requests,1.7500000000000002e-06
azure,australiacentral2,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.272
azure,eastus,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,southafricawest,Block Blob v2,put request,Premium,0.0,inf,requests,3.0300000000000002e-06
azure,westeurope,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,germanywestcentral,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,canadaeast,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,australiacentral2,Block Blob v2,get request,Premium,0.0,inf,requests,3.3e-07
azure,southafricawest,Blob Storage,get request,Cool,0.0,inf,requests,1.25e-06
azure,westcentralus,Block Blob v2,get request,Premium,0.0,inf,requests,2.1800000000000002e-07
azure,usgovvirginia,Block Blob v2,get request,Premium,0.0,inf,requests,2.28e-07
azure,francecentral,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.188
azure,switzerlandnorth,Blob Storage,get request,Cool,0.0,inf,requests,1.0999999999999998e-06
azure,brazilsoutheast,Blob Storage,get request,Hot,0.0,inf,requests,7.28e-07
azure,centralus,Block Blob,put request,Premium,0.0,inf,requests,2.1000000000000002e-06
azure,germanywestcentral,Block Blob v2,get request,Premium,0.0,inf,requests,2.3700000000000002e-07
azure,japaneast,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,swedencentral,Block Blob v2,put request,Premium,0.0,inf,requests,2.96e-06
azure,koreacentral,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,canadacentral,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,australiacentral,Block Blob,get request,Premium,0.0,inf,requests,2.54e-07
azure,westus2,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,germanynorth,Blob Storage,get request,Cool,0.0,inf,requests,1.2999999999999998e-06
azure,westindia,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,australiacentral2,Block Blob,put request,Premium,0.0,inf,requests,3.1699999999999997e-06
azure,australiacentral2,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,australiacentral2,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,australiacentral2,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,usgovtexas,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,australiacentral,Blob Storage,get request,Hot,0.0,inf,requests,4.4e-07
azure,uaecentral,Block Blob,get request,Premium,0.0,inf,requests,2.6e-07
azure,southindia,Block Blob v2,get request,Premium,0.0,inf,requests,2.7299999999999997e-07
azure,eastus,Block Blob,get request,Premium,0.0,inf,requests,1.4e-07
azure,westus,Blob Storage,put request,Hot,0.0,inf,requests,5.5e-06
azure,norwaywest,Blob Storage,put request,Hot,0.0,inf,requests,7.72e-06
azure,northcentralus,Block Blob,put request,Premium,0.0,inf,requests,2.1000000000000002e-06
azure,uksouth,Blob Storage,get request,Cool,0.0,inf,requests,1.0999999999999998e-06
azure,southeastasia,Block Blob v2,put request,Premium,0.0,inf,requests,2.96e-06
azure,brazilsouth,Blob Storage,put request,Hot,0.0,inf,requests,7.000000000000001e-06
azure,southindia,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,francesouth,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01365
azure,australiacentral2,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,centralindia,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,centralindia,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,centralindia,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,eastus,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0152
azure,francecentral,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.011
azure,westus2,Block Blob,put request,Premium,0.0,inf,requests,1.7500000000000002e-06
azure,northeurope,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,usgovarizona,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.188
azure,southafricawest,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.285
azure,westus,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.195
azure,usgovtexas,Block Blob v2,get request,Premium,0.0,inf,requests,2.28e-07
azure,westcentralus,Block Blob,get request,Premium,0.0,inf,requests,1.68e-07
azure,brazilsouth,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.3
azure,uksouth,Block Blob,put request,Premium,0.0,inf,requests,2.1899999999999998e-06
azure,qatarcentral,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.198
azure,westus3,Block Blob,put request,Premium,0.0,inf,requests,1.7500000000000002e-06
